delivery_id,date,city,route_id,driver_id,vehicle_id,planned_minutes,actual_minutes,on_time,distance_km,fuel_cost,other_cost
DLV0004301,3/31/2025,PHC,RTE100,D110,V022,200,210,1,124.8,76.63,13.32
DLV0004302,5/14/2025,Lagos,RTE018,D116,V079,125,140,0,93.5,71.73,1.26
DLV0004303,4/2/2025,PHC,RTE009,D039,V094,73,121,0,104.8,98.34,9.98
DLV0004304,3/8/2025,PHC,RTE032,D066,V087,97,88,1,62.9,50.85,9.83
DLV0004305,4/23/2025,Lagos,RTE019,D055,V075,209,197,1,57.2,32.21,6.85
DLV0004306,4/10/2025,Lagos,RTE090,D144,V055,24,10,1,34.7,17.6,6.17
DLV0004307,2/13/2025,PHC,RTE197,D106,V067,57,51,1,83.1,68.19,8.18
DLV0004308,6/30/2025,Ibadan,RTE123,D073,V042,70,51,1,119.4,123.3,4.76
DLV0004309,1/5/2025,PHC,RTE009,D136,V014,82,72,1,46.4,25.43,6.31
DLV0004310,3/1/2025,Kano,RTE020,D067,V042,131,129,1,97.1,113.13,7.11
DLV0004311,1/13/2025,Kano,RTE049,D018,V071,100,98,1,112.8,82.42,6.72
DLV0004312,5/25/2025,Abuja,RTE164,D098,V093,214,199,1,29.7,33.56,10.87
DLV0004313,3/25/2025,Abuja,RTE126,D007,V038,39,51,0,8.3,7.59,0.53
DLV0004314,4/26/2025,Ibadan,RTE177,D126,V058,111,55,1,101.8,49.64,9.81
DLV0004315,3/17/2025,PHC,RTE154,D072,V068,186,163,1,58.7,27.3,13.84
DLV0004316,5/6/2025,Abuja,RTE081,D113,V058,45,40,1,104.8,45.44,4.93
DLV0004317,4/19/2025,Lagos,RTE132,D081,V091,161,158,1,142,77.8,2.98
DLV0004318,1/28/2025,Ibadan,RTE086,D050,V075,164,149,1,138.6,133,5.64
DLV0004319,6/8/2025,Kano,RTE084,D030,V044,99,125,0,74.6,35.42,5.28
DLV0004320,6/27/2025,PHC,RTE080,D057,V097,184,140,1,90.8,79.82,1.44
DLV0004321,6/17/2025,Lagos,RTE040,D019,V090,83,73,1,33.1,29.04,7.29
DLV0004322,1/22/2025,Abuja,RTE044,D054,V040,238,221,1,106.9,101.17,0.37
DLV0004323,4/15/2025,Kano,RTE066,D114,V048,25,19,1,102.5,68.1,7.01
DLV0004324,4/30/2025,Kano,RTE101,D099,V043,93,95,1,10.1,11.38,6.95
DLV0004325,1/5/2025,PHC,RTE150,D048,V036,230,200,1,83,74.47,8.43
DLV0004326,1/23/2025,Lagos,RTE029,D119,V015,154,180,0,73.2,65.33,5.66
DLV0004327,5/20/2025,Abuja,RTE164,D002,V078,57,62,1,23,12.41,0
DLV0004328,5/29/2025,Lagos,RTE173,D048,V097,40,37,1,99.8,95.01,0.49
DLV0004329,2/12/2025,Kano,RTE177,D084,V073,238,244,1,110.8,57.63,3.62
DLV0004330,5/23/2025,PHC,RTE181,D034,V057,165,124,1,14.2,6.03,11.65
DLV0004331,5/12/2025,Abuja,RTE034,D041,V076,40,29,1,25.8,24.17,7.52
DLV0004332,6/12/2025,Ibadan,RTE151,D141,V015,23,24,1,15.3,12.12,9.71
DLV0004333,4/3/2025,PHC,RTE154,D026,V004,232,201,1,82.3,44.66,0.87
DLV0004334,6/19/2025,Abuja,RTE085,D147,V016,119,131,0,143.8,107.06,5.7
DLV0004335,4/14/2025,Ibadan,RTE166,D098,V033,168,146,1,86.3,61.59,13.74
DLV0004336,3/16/2025,Ibadan,RTE190,D120,V029,118,139,0,69.6,71.35,7.05
DLV0004337,3/24/2025,Abuja,RTE168,D004,V037,172,135,1,146.3,120.63,7.53
DLV0004338,5/8/2025,PHC,RTE140,D066,V031,211,204,1,120.5,134.41,11.88
DLV0004339,2/9/2025,PHC,RTE154,D068,V096,213,241,0,95.2,91.08,10.28
DLV0004340,2/22/2025,Abuja,RTE002,D138,V090,134,149,0,7.2,7.34,8.28
DLV0004341,4/6/2025,Abuja,RTE041,D064,V013,156,137,1,103.5,86.31,13.24
DLV0004342,5/19/2025,Kano,RTE170,D091,V033,178,162,1,74.1,40.35,10.53
DLV0004343,4/9/2025,Ibadan,RTE060,D098,V047,207,183,1,98.2,117.62,13.23
DLV0004344,5/31/2025,Abuja,RTE186,D046,V075,199,178,1,123.9,93.42,2.75
DLV0004345,4/9/2025,Kano,RTE181,D074,V040,149,154,1,23.3,19.6,3.84
DLV0004346,6/13/2025,PHC,RTE127,D045,V022,160,207,0,119.8,65.72,5.96
DLV0004347,5/17/2025,Abuja,RTE064,D132,V074,142,101,1,39.1,30.38,14.67
DLV0004348,1/15/2025,PHC,RTE046,D014,V043,125,163,0,130.3,139.72,14.27
DLV0004349,1/25/2025,Kano,RTE133,D094,V059,84,70,1,130,120.47,1.62
DLV0004350,6/26/2025,Lagos,RTE100,D063,V056,161,170,1,58.1,29.39,11.16
DLV0004351,3/8/2025,Kano,RTE073,D038,V094,63,74,0,78.3,52.79,7.5
DLV0004352,2/25/2025,Kano,RTE103,D123,V063,181,215,0,132.9,150.65,3.22
DLV0004353,5/5/2025,Kano,RTE117,D004,V067,29,58,0,139.8,104.72,1.61
DLV0004354,6/30/2025,Ibadan,RTE117,D099,V043,172,148,1,52.6,44.67,14.49
DLV0004355,6/14/2025,Kano,RTE067,D025,V008,127,132,1,52.4,49.76,2.16
DLV0004356,4/28/2025,Abuja,RTE127,D080,V072,127,140,0,106.4,65.95,1.97
DLV0004357,4/2/2025,Lagos,RTE080,D119,V064,33,30,1,145.1,70.09,8.89
DLV0004358,4/30/2025,Kano,RTE054,D056,V003,75,77,1,132.4,118.95,5.43
DLV0004359,3/30/2025,PHC,RTE175,D145,V029,186,185,1,149.4,93.52,13.29
DLV0004360,5/2/2025,Kano,RTE004,D043,V029,164,103,1,65.1,47.6,13.65
DLV0004361,6/6/2025,PHC,RTE039,D049,V065,186,183,1,132.1,123.66,12.93
DLV0004362,2/11/2025,PHC,RTE043,D082,V052,121,95,1,39.2,21.15,13.16
DLV0004363,3/14/2025,Lagos,RTE047,D088,V060,151,105,1,51,37.57,9.71
DLV0004364,1/5/2025,Abuja,RTE004,D079,V076,85,68,1,60.3,48.3,14.99
DLV0004365,5/2/2025,Abuja,RTE128,D132,V021,156,200,0,32.9,27.56,5.46
DLV0004366,3/9/2025,PHC,RTE137,D086,V010,185,190,1,71.9,72.69,11.61
DLV0004367,6/9/2025,Kano,RTE110,D069,V012,116,115,1,57.4,35.78,9.68
DLV0004368,2/10/2025,Abuja,RTE104,D080,V064,181,190,1,32.1,32.46,3.39
DLV0004369,3/14/2025,Lagos,RTE184,D083,V007,38,48,1,4.5,1.83,2.73
DLV0004370,2/21/2025,Ibadan,RTE150,D023,V034,225,179,1,25.3,13.63,8.11
DLV0004371,1/14/2025,Kano,RTE076,D052,V073,90,109,0,107.1,103.28,8.21
DLV0004372,3/3/2025,Abuja,RTE153,D132,V099,105,101,1,21.4,12.41,3.86
DLV0004373,3/14/2025,Ibadan,RTE164,D052,V007,63,69,1,117.4,112.2,10.54
DLV0004374,1/10/2025,Ibadan,RTE082,D014,V020,220,200,1,11.2,7.57,12.93
DLV0004375,2/22/2025,PHC,RTE082,D149,V021,103,87,1,102,106.6,1.17
DLV0004376,5/7/2025,PHC,RTE021,D045,V012,163,190,0,66.9,42.44,3.09
DLV0004377,6/15/2025,Abuja,RTE094,D058,V031,22,11,1,46.1,50.06,0.67
DLV0004378,6/5/2025,PHC,RTE124,D060,V075,151,146,1,8.5,6.82,14.7
DLV0004379,3/13/2025,PHC,RTE186,D104,V033,79,66,1,38.3,18.54,1.65
DLV0004380,6/13/2025,Ibadan,RTE015,D134,V050,222,246,0,17.2,9.87,13.5
DLV0004381,5/24/2025,Lagos,RTE121,D093,V045,118,97,1,102.4,116.17,10.88
DLV0004382,4/10/2025,Lagos,RTE076,D092,V081,64,67,1,32.8,27.5,7.26
DLV0004383,4/4/2025,PHC,RTE156,D121,V043,184,179,1,127.8,150.58,10.17
DLV0004384,5/31/2025,Abuja,RTE006,D138,V005,74,71,1,20.5,15.54,0.61
DLV0004385,1/26/2025,Abuja,RTE112,D109,V005,207,202,1,141.4,143.9,0.85
DLV0004386,5/30/2025,PHC,RTE172,D127,V060,45,26,1,75.8,59.97,9.54
DLV0004387,6/15/2025,Lagos,RTE094,D106,V048,51,47,1,60.1,69.81,13.97
DLV0004388,5/31/2025,Abuja,RTE097,D136,V033,193,197,1,15.2,9.54,9.4
DLV0004389,5/6/2025,PHC,RTE008,D121,V100,174,159,1,117.1,75.87,9.82
DLV0004390,6/8/2025,Lagos,RTE159,D128,V083,96,110,0,129.3,150.59,4.83
DLV0004391,5/15/2025,Abuja,RTE172,D088,V035,39,40,1,71.5,35.86,0.11
DLV0004392,1/23/2025,Kano,RTE124,D048,V092,203,267,0,42.5,31.84,0.76
DLV0004393,2/3/2025,Kano,RTE057,D035,V025,235,210,1,50,40.56,5.21
DLV0004394,5/19/2025,Abuja,RTE053,D089,V096,71,76,1,5,5.62,4.66
DLV0004395,5/22/2025,Abuja,RTE119,D084,V095,67,105,0,76.7,79.57,14.93
DLV0004396,4/12/2025,Ibadan,RTE147,D100,V026,126,100,1,103.9,120.71,6.04
DLV0004397,6/7/2025,Abuja,RTE199,D121,V021,79,105,0,137,132.22,10.77
DLV0004398,2/24/2025,Lagos,RTE158,D105,V042,57,22,1,29.2,18.6,14.01
DLV0004399,3/1/2025,PHC,RTE190,D134,V023,232,217,1,95.4,91.21,12.8
DLV0004400,4/22/2025,Kano,RTE062,D040,V071,216,235,0,14.7,15.49,11.81
DLV0004401,5/5/2025,Ibadan,RTE170,D078,V051,152,131,1,30.8,24.1,2.84
DLV0004402,2/20/2025,PHC,RTE112,D076,V019,176,205,0,116.7,129.04,3.41
DLV0004403,4/9/2025,PHC,RTE076,D089,V037,97,50,1,53.8,22.88,7.55
DLV0004404,6/23/2025,Lagos,RTE047,D111,V003,82,102,0,75.6,64.26,13.09
DLV0004405,4/3/2025,PHC,RTE064,D011,V095,100,102,1,11.5,5.96,6.65
DLV0004406,6/30/2025,Kano,RTE063,D072,V050,38,68,0,117,73.97,12.82
DLV0004407,4/24/2025,PHC,RTE020,D147,V012,111,101,1,10.1,10.52,9.45
DLV0004408,4/8/2025,Kano,RTE130,D147,V009,67,52,1,147.6,141.85,9.18
DLV0004409,6/5/2025,Lagos,RTE169,D031,V008,147,114,1,121.9,84.62,13.6
DLV0004410,5/20/2025,PHC,RTE043,D009,V032,170,187,0,105.9,117.72,6.14
DLV0004411,1/4/2025,Kano,RTE142,D105,V058,115,145,0,97.8,66.49,13.62
DLV0004412,6/27/2025,Kano,RTE057,D015,V003,130,153,0,2.3,1.97,4.57
DLV0004413,5/14/2025,PHC,RTE087,D134,V044,198,151,1,8.9,5.54,6.82
DLV0004414,5/1/2025,Ibadan,RTE106,D090,V100,217,259,0,114.6,72.46,3.26
DLV0004415,4/13/2025,Abuja,RTE042,D145,V004,168,189,0,104.6,121.36,12.52
DLV0004416,5/3/2025,Abuja,RTE102,D054,V046,137,153,0,8.5,7.7,0.17
DLV0004417,3/3/2025,Ibadan,RTE111,D149,V065,63,24,1,11.7,12.4,7.65
DLV0004418,3/8/2025,Abuja,RTE187,D138,V069,121,129,1,89.5,74.42,4.55
DLV0004419,5/21/2025,PHC,RTE089,D069,V045,138,134,1,24.7,11.3,12.53
DLV0004420,3/12/2025,Abuja,RTE046,D106,V094,43,76,0,45.1,19.95,12.52
DLV0004421,4/1/2025,PHC,RTE097,D067,V043,61,64,1,71.5,53.67,3.46
DLV0004422,3/4/2025,PHC,RTE012,D116,V039,46,5,1,6.5,5.96,9.89
DLV0004423,3/27/2025,Ibadan,RTE133,D053,V051,109,87,1,69,71.08,2.73
DLV0004424,1/21/2025,Kano,RTE139,D089,V019,153,134,1,117,120.99,11.75
DLV0004425,3/1/2025,Ibadan,RTE153,D110,V053,94,72,1,109.8,105.73,8.75
DLV0004426,2/11/2025,Kano,RTE001,D055,V036,230,259,0,21.7,17.68,0.67
DLV0004427,6/15/2025,Kano,RTE087,D009,V011,151,167,0,94.4,99.2,5.23
DLV0004428,2/19/2025,Abuja,RTE097,D073,V092,45,41,1,33.4,17.89,4.27
DLV0004429,1/14/2025,Ibadan,RTE068,D005,V044,46,26,1,118.3,96.98,3.7
DLV0004430,1/10/2025,Lagos,RTE017,D109,V044,102,124,0,7.2,5.97,13.32
DLV0004431,4/3/2025,PHC,RTE176,D003,V067,162,150,1,50.1,24.22,10.83
DLV0004432,6/28/2025,Abuja,RTE141,D113,V058,186,153,1,12.5,8.04,12.39
DLV0004433,2/26/2025,Lagos,RTE022,D043,V075,43,35,1,128.5,152.76,1.07
DLV0004434,3/9/2025,Abuja,RTE026,D147,V036,111,125,0,84.5,41.17,14.54
DLV0004435,6/30/2025,Abuja,RTE001,D106,V094,173,219,0,34.7,18.37,1.16
DLV0004436,1/2/2025,Ibadan,RTE094,D130,V035,75,73,1,54.6,47.01,14.44
DLV0004437,1/5/2025,Lagos,RTE012,D137,V093,101,97,1,57.6,49.25,12.1
DLV0004438,6/12/2025,Abuja,RTE102,D031,V084,47,56,1,89.4,54.25,10.94
DLV0004439,1/20/2025,PHC,RTE151,D095,V066,108,104,1,9,9.33,11.45
DLV0004440,3/2/2025,Lagos,RTE171,D037,V062,205,200,1,149.7,143.02,10.94
DLV0004441,5/4/2025,Ibadan,RTE090,D076,V024,129,79,1,22,8.93,1
DLV0004442,2/13/2025,Ibadan,RTE071,D001,V061,69,98,0,142.9,128.24,5.15
DLV0004443,2/13/2025,Lagos,RTE129,D006,V014,52,34,1,107.3,51.34,12.11
DLV0004444,4/18/2025,Lagos,RTE112,D051,V053,239,202,1,61.4,60.7,9.41
DLV0004445,5/6/2025,Abuja,RTE174,D048,V047,66,32,1,45.4,37.75,1.69
DLV0004446,4/26/2025,Abuja,RTE128,D008,V062,148,137,1,75.6,61.27,6.12
DLV0004447,6/12/2025,Ibadan,RTE009,D079,V061,78,76,1,107.9,47.11,5.25
DLV0004448,6/28/2025,PHC,RTE056,D148,V029,38,50,0,65.1,56.7,11.5
DLV0004449,3/7/2025,Kano,RTE196,D089,V058,21,37,0,43.2,51.15,9.14
DLV0004450,4/22/2025,Abuja,RTE098,D150,V053,84,94,1,83.8,71.93,1.2
DLV0004451,3/13/2025,Ibadan,RTE014,D040,V097,209,214,1,104.6,44.5,12.22
DLV0004452,4/28/2025,Lagos,RTE018,D149,V078,24,13,1,8.1,5.21,2.3
DLV0004453,1/19/2025,Lagos,RTE080,D037,V053,186,208,0,62.7,69.89,9.21
DLV0004454,3/14/2025,Kano,RTE120,D014,V058,101,88,1,32.1,37.26,10.21
DLV0004455,1/26/2025,PHC,RTE088,D062,V049,88,115,0,32.8,16.09,12.03
DLV0004456,1/10/2025,Lagos,RTE058,D125,V099,239,249,1,8.4,8.03,12.32
DLV0004457,6/6/2025,Ibadan,RTE195,D019,V026,58,53,1,57.8,50.76,0.81
DLV0004458,5/29/2025,Abuja,RTE182,D025,V087,161,135,1,9.6,10.79,3.82
DLV0004459,5/23/2025,PHC,RTE029,D106,V053,54,65,0,81.6,80.64,11.63
DLV0004460,6/14/2025,Lagos,RTE047,D053,V084,137,154,0,108.7,75.89,1.13
DLV0004461,6/28/2025,Kano,RTE096,D024,V025,140,140,1,52.2,53.29,8.48
DLV0004462,3/25/2025,Ibadan,RTE192,D049,V034,125,102,1,117,119.58,9.58
DLV0004463,5/16/2025,Abuja,RTE117,D089,V079,64,82,0,73,53.14,3.62
DLV0004464,4/12/2025,PHC,RTE165,D030,V079,86,93,1,27.6,24.17,9.36
DLV0004465,5/23/2025,Abuja,RTE021,D092,V035,192,194,1,125.1,123.09,14.1
DLV0004466,4/15/2025,Lagos,RTE097,D068,V090,123,121,1,105.6,99.42,7.09
DLV0004467,4/5/2025,PHC,RTE050,D060,V066,164,198,0,67.1,74.77,14.39
DLV0004468,5/18/2025,Lagos,RTE014,D050,V058,172,190,0,80.5,54.64,4.64
DLV0004469,5/28/2025,PHC,RTE100,D121,V043,106,99,1,125.3,126.25,14.76
DLV0004470,3/28/2025,Lagos,RTE178,D080,V091,62,80,0,100.6,80.81,13.99
DLV0004471,1/10/2025,Kano,RTE017,D003,V043,59,48,1,133.5,98.96,14.68
DLV0004472,2/10/2025,PHC,RTE033,D091,V072,61,55,1,69.3,40.79,11.66
DLV0004473,6/29/2025,Abuja,RTE117,D046,V083,31,39,1,134.3,157.1,4.01
DLV0004474,5/24/2025,PHC,RTE152,D052,V002,134,130,1,146.4,106.03,8.88
DLV0004475,3/3/2025,Ibadan,RTE141,D016,V008,70,92,0,58.2,47.47,1.39
DLV0004476,5/23/2025,PHC,RTE139,D141,V063,152,182,0,85,36.19,5.11
DLV0004477,3/1/2025,Ibadan,RTE073,D112,V024,187,193,1,66.9,52.36,14.36
DLV0004478,4/22/2025,Abuja,RTE012,D041,V093,108,114,1,23.7,20.04,12.13
DLV0004479,3/22/2025,Lagos,RTE041,D139,V043,215,219,1,99.9,77.4,9.21
DLV0004480,1/21/2025,Kano,RTE149,D120,V009,197,210,0,59.1,51.68,6.58
DLV0004481,3/5/2025,Abuja,RTE175,D041,V098,76,56,1,64.7,45.79,13.8
DLV0004482,5/3/2025,Kano,RTE053,D105,V096,168,129,1,68.3,45.34,13.42
DLV0004483,4/10/2025,Abuja,RTE052,D125,V068,52,28,1,18,21.46,13.78
DLV0004484,6/10/2025,Kano,RTE044,D010,V085,28,5,1,117.4,84.3,8.17
DLV0004485,3/21/2025,Abuja,RTE098,D001,V050,163,157,1,37.2,31.41,10.38
DLV0004486,3/13/2025,Ibadan,RTE139,D071,V028,226,207,1,89.8,92.02,6.53
DLV0004487,2/24/2025,Ibadan,RTE072,D029,V089,177,183,1,54.3,49.08,8.34
DLV0004488,1/26/2025,PHC,RTE002,D097,V015,142,113,1,78.7,90.81,4.72
DLV0004489,2/8/2025,PHC,RTE119,D026,V094,206,188,1,107.3,83.34,3.29
DLV0004490,1/10/2025,PHC,RTE169,D141,V080,143,115,1,50.7,24.72,7.58
DLV0004491,6/18/2025,Ibadan,RTE177,D037,V012,125,108,1,45,29.26,12.52
DLV0004492,6/13/2025,Kano,RTE005,D028,V053,111,99,1,14,5.61,2.24
DLV0004493,2/4/2025,Abuja,RTE055,D123,V098,25,49,0,112.8,59.68,8.88
DLV0004494,4/30/2025,Ibadan,RTE082,D010,V027,89,72,1,37.1,38.24,9.94
DLV0004495,1/23/2025,PHC,RTE035,D015,V051,139,201,0,75.8,74.29,0.22
DLV0004496,2/16/2025,PHC,RTE047,D097,V052,162,124,1,105.8,83.08,12.14
DLV0004497,6/28/2025,Abuja,RTE050,D137,V009,25,5,1,111.9,56.15,10.72
DLV0004498,4/9/2025,PHC,RTE142,D055,V067,25,36,0,32.7,32.71,6.14
DLV0004499,2/7/2025,Kano,RTE110,D124,V077,96,14,1,128.7,65.94,12.17
DLV0004500,6/23/2025,Ibadan,RTE086,D072,V054,224,231,1,82.5,45.08,0.06
DLV0004501,2/16/2025,Ibadan,RTE196,D113,V034,230,254,0,85,95.21,8.47
DLV0004502,1/12/2025,Kano,RTE172,D008,V081,47,23,1,42.4,34.51,11.46
DLV0004503,3/25/2025,Abuja,RTE018,D007,V088,125,128,1,121.1,80.03,3.31
DLV0004504,6/3/2025,Kano,RTE145,D069,V066,66,82,0,132.1,71.81,11.15
DLV0004505,4/28/2025,Abuja,RTE144,D144,V019,223,228,1,37.8,23.17,11.17
DLV0004506,4/22/2025,Abuja,RTE084,D104,V050,43,16,1,81.4,68.24,10.46
DLV0004507,1/16/2025,Lagos,RTE184,D086,V001,129,135,1,27.6,22.43,3.42
DLV0004508,5/30/2025,Ibadan,RTE192,D139,V014,42,53,0,23.7,22.44,8.99
DLV0004509,3/5/2025,Lagos,RTE188,D143,V049,77,64,1,136.2,99.32,14.24
DLV0004510,3/28/2025,Ibadan,RTE049,D042,V008,28,53,0,105.6,60.42,9.04
DLV0004511,4/6/2025,Abuja,RTE023,D059,V046,58,43,1,95.8,81.27,5.64
DLV0004512,5/24/2025,Lagos,RTE146,D034,V061,207,234,0,10.4,10.89,5.66
DLV0004513,5/18/2025,Kano,RTE019,D127,V072,77,39,1,145.9,67.15,13.76
DLV0004514,2/22/2025,Ibadan,RTE127,D097,V004,209,212,1,23.8,23.59,4.96
DLV0004515,5/7/2025,PHC,RTE188,D114,V040,184,191,1,31.5,32.28,12.85
DLV0004516,4/16/2025,Ibadan,RTE168,D061,V075,235,251,0,83.8,34.28,2
DLV0004517,3/26/2025,PHC,RTE133,D093,V096,39,64,0,51.3,41.21,3.49
DLV0004518,3/15/2025,Ibadan,RTE192,D080,V089,28,52,0,106.9,127.62,8.86
DLV0004519,2/26/2025,PHC,RTE049,D098,V027,134,145,0,116.2,123.67,0.62
DLV0004520,5/18/2025,Ibadan,RTE161,D089,V097,121,142,0,135.4,156.49,2.09
DLV0004521,4/23/2025,Kano,RTE032,D047,V052,100,103,1,21.7,11.91,13.03
DLV0004522,2/8/2025,Kano,RTE009,D018,V053,135,117,1,18,15.08,12.51
DLV0004523,6/11/2025,Abuja,RTE165,D139,V035,51,56,1,93.9,75.62,6.55
DLV0004524,6/10/2025,Ibadan,RTE130,D120,V097,183,143,1,97.6,81.2,5.54
DLV0004525,3/18/2025,Kano,RTE118,D009,V004,233,225,1,43.3,25.66,13.13
DLV0004526,5/23/2025,Lagos,RTE156,D110,V066,213,238,0,130.5,71,7.13
DLV0004527,2/21/2025,Lagos,RTE109,D145,V052,158,193,0,147.8,86.5,7.67
DLV0004528,4/2/2025,Lagos,RTE158,D148,V007,92,108,0,10,6.11,6.06
DLV0004529,1/2/2025,Abuja,RTE099,D080,V047,79,102,0,24.8,28.72,7.11
DLV0004530,6/14/2025,Kano,RTE062,D120,V035,203,250,0,43.6,35.64,9.35
DLV0004531,6/5/2025,Lagos,RTE171,D011,V064,99,123,0,42.9,19.49,2.73
DLV0004532,1/6/2025,Lagos,RTE092,D131,V003,60,66,1,11.3,5.69,6.42
DLV0004533,2/11/2025,PHC,RTE095,D136,V034,23,72,0,20.2,19.93,12.87
DLV0004534,5/7/2025,Abuja,RTE154,D081,V009,42,71,0,8.1,4.78,0.2
DLV0004535,3/17/2025,PHC,RTE003,D065,V079,162,208,0,129.3,135.81,3.48
DLV0004536,1/12/2025,Lagos,RTE005,D027,V075,65,58,1,79.5,59.37,14.23
DLV0004537,1/2/2025,PHC,RTE160,D138,V073,236,248,0,118.2,59.92,10.21
DLV0004538,2/21/2025,Kano,RTE018,D041,V071,150,178,0,42.6,24.65,8.71
DLV0004539,3/19/2025,PHC,RTE039,D112,V002,39,36,1,95.6,53.38,4.78
DLV0004540,3/18/2025,Ibadan,RTE041,D068,V045,111,85,1,22.1,15,11.01
DLV0004541,4/1/2025,Abuja,RTE117,D122,V068,84,60,1,59.5,54.87,9.46
DLV0004542,4/14/2025,Lagos,RTE042,D068,V018,174,193,0,48.8,37.57,2.84
DLV0004543,4/11/2025,Lagos,RTE177,D150,V009,44,32,1,65.7,47.54,12.77
DLV0004544,2/24/2025,Ibadan,RTE144,D013,V011,145,124,1,50.8,36.5,10.46
DLV0004545,6/13/2025,Abuja,RTE065,D101,V014,169,170,1,15.4,7.25,2.59
DLV0004546,6/3/2025,Lagos,RTE162,D119,V047,84,121,0,57.9,60.94,7.06
DLV0004547,4/13/2025,Lagos,RTE020,D058,V009,62,41,1,25.5,12.31,10.32
DLV0004548,1/28/2025,Abuja,RTE126,D125,V063,60,42,1,103.8,122.89,1.57
DLV0004549,2/8/2025,Kano,RTE097,D059,V047,42,36,1,9.8,8.08,0.63
DLV0004550,5/1/2025,Ibadan,RTE165,D111,V031,36,66,0,13.2,15.19,6.7
DLV0004551,6/5/2025,PHC,RTE012,D030,V098,34,17,1,69.6,73.62,10.38
DLV0004552,6/5/2025,Kano,RTE074,D110,V089,234,254,0,51.1,47.13,7.32
DLV0004553,2/7/2025,Kano,RTE161,D069,V078,35,8,1,113.2,74.52,3.22
DLV0004554,3/14/2025,Lagos,RTE037,D082,V070,183,182,1,4,2.08,8.75
DLV0004555,5/13/2025,Abuja,RTE039,D098,V021,137,131,1,80,94.14,14.76
DLV0004556,5/30/2025,Kano,RTE149,D116,V052,216,208,1,6.5,6.61,2.85
DLV0004557,6/25/2025,Abuja,RTE077,D113,V089,214,252,0,127.6,132.78,6.44
DLV0004558,5/3/2025,Kano,RTE112,D072,V092,152,161,1,35.1,38.31,12.18
DLV0004559,5/19/2025,PHC,RTE092,D100,V045,231,207,1,63.2,54.69,4.98
DLV0004560,2/14/2025,Lagos,RTE002,D088,V025,43,42,1,130.3,66.64,4.52
DLV0004561,4/14/2025,Lagos,RTE074,D121,V008,208,170,1,130.1,147.46,2.05
DLV0004562,1/18/2025,Ibadan,RTE027,D015,V041,192,217,0,86.7,46.83,2.75
DLV0004563,4/25/2025,Ibadan,RTE031,D139,V052,63,89,0,116.2,74.96,5.75
DLV0004564,5/10/2025,Abuja,RTE101,D114,V007,160,112,1,39.5,32.69,9
DLV0004565,6/30/2025,PHC,RTE081,D093,V010,201,207,1,79.8,69.04,13.56
DLV0004566,4/14/2025,Ibadan,RTE003,D085,V012,150,151,1,28.7,28.27,8.48
DLV0004567,1/17/2025,Lagos,RTE134,D036,V071,58,44,1,129.2,82.6,2.69
DLV0004568,2/15/2025,PHC,RTE049,D099,V028,53,46,1,4.2,1.92,10.82
DLV0004569,3/19/2025,PHC,RTE141,D005,V062,65,94,0,70,36.1,0.15
DLV0004570,1/14/2025,Lagos,RTE112,D066,V008,25,14,1,112,122.32,6.72
DLV0004571,4/1/2025,Abuja,RTE010,D100,V002,103,135,0,62.3,39.93,13.54
DLV0004572,2/24/2025,Kano,RTE046,D093,V058,68,53,1,139,118.65,1.51
DLV0004573,6/26/2025,Kano,RTE063,D115,V092,204,186,1,41.6,17.6,3.02
DLV0004574,5/21/2025,Ibadan,RTE005,D117,V084,155,160,1,113.1,62.71,6.6
DLV0004575,5/6/2025,PHC,RTE074,D148,V047,200,217,0,58.9,68.29,9.25
DLV0004576,6/1/2025,PHC,RTE116,D047,V048,124,111,1,142.1,108.73,13.82
DLV0004577,2/13/2025,PHC,RTE100,D026,V078,61,75,0,145.7,67.39,6.16
DLV0004578,2/20/2025,PHC,RTE045,D010,V028,103,110,1,52.1,45.62,14.32
DLV0004579,2/21/2025,Kano,RTE196,D134,V063,213,254,0,125.5,132.65,12.45
DLV0004580,1/1/2025,Abuja,RTE022,D135,V025,128,96,1,81.9,42.43,0.95
DLV0004581,5/10/2025,PHC,RTE176,D045,V051,77,28,1,85.9,47.18,2.65
DLV0004582,4/7/2025,Kano,RTE056,D131,V091,224,210,1,68.4,31.49,4.28
DLV0004583,6/13/2025,Lagos,RTE153,D067,V086,225,283,0,49.8,48.88,12.21
DLV0004584,1/6/2025,Lagos,RTE198,D084,V096,153,168,0,142.5,90.66,0.89
DLV0004585,4/16/2025,PHC,RTE077,D101,V047,75,65,1,113.8,108.69,10.68
DLV0004586,4/15/2025,Ibadan,RTE030,D032,V010,69,44,1,104.3,56.76,5.82
DLV0004587,6/29/2025,Lagos,RTE054,D099,V048,239,280,0,123.4,50.94,0.73
DLV0004588,3/9/2025,Ibadan,RTE137,D101,V004,237,198,1,9.2,10.85,6.79
DLV0004589,1/25/2025,Kano,RTE044,D110,V090,136,117,1,144.3,104.23,12.44
DLV0004590,4/2/2025,Kano,RTE144,D034,V086,143,88,1,67.5,78.93,6.7
DLV0004591,3/2/2025,Kano,RTE101,D039,V044,114,92,1,90.7,70.46,12.81
DLV0004592,6/21/2025,Ibadan,RTE017,D145,V060,214,142,1,40.5,23.75,10.3
DLV0004593,6/15/2025,Abuja,RTE008,D048,V019,173,147,1,10.2,6.76,1.26
